anio,mes,mes_num,estado,tipo_delito,subtipo_delito,modalidad,cantidad,fecha,periodo
2024,Mayo,5,Chihuahua,Robo,Robo a negocio,No especificado,77,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Robo,Robo a negocio,No especificado,218,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Robo,Robo a negocio,No especificado,226,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Robo,Robo a negocio,No especificado,147,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Robo,Robo a negocio,No especificado,114,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Robo,Robo a negocio,No especificado,134,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Robo,Robo a negocio,No especificado,51,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Robo,Robo a negocio,No especificado,161,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Violencia familiar,Violencia familiar,No especificado,177,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Violencia familiar,Violencia familiar,No especificado,204,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Violencia familiar,Violencia familiar,No especificado,155,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Violencia familiar,Violencia familiar,No especificado,247,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Violencia familiar,Violencia familiar,No especificado,138,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Violencia familiar,Violencia familiar,No especificado,178,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Violencia familiar,Violencia familiar,No especificado,128,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Violencia familiar,Violencia familiar,No especificado,214,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Violencia familiar,Violencia familiar,No especificado,99,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Violencia familiar,Violencia familiar,No especificado,147,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Violencia familiar,Violencia familiar,No especificado,195,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Violencia familiar,Violencia familiar,No especificado,158,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Violencia familiar,Violencia familiar,No especificado,171,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Violencia familiar,Violencia familiar,No especificado,234,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Violencia familiar,Violencia familiar,No especificado,247,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Violencia familiar,Violencia familiar,No especificado,107,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Violencia familiar,Violencia familiar,No especificado,192,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Violencia familiar,Violencia familiar,No especificado,232,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Violencia familiar,Violencia familiar,No especificado,123,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Violencia familiar,Violencia familiar,No especificado,121,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Violencia familiar,Violencia familiar,No especificado,246,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Violencia familiar,Violencia familiar,No especificado,168,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Violencia familiar,Violencia familiar,No especificado,226,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Violencia familiar,Violencia familiar,No especificado,90,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,153,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,231,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,243,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,151,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,216,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,222,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,121,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,91,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,86,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,210,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,82,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,193,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,119,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,87,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,239,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,186,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,83,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,98,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,216,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,218,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,198,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,208,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,188,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Violencia familiar,Violencia familiar,Sin violencia,100,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,47,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,78,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,46,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,44,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,87,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,39,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,24,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,69,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,79,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,30,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,92,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,95,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,40,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,60,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,66,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,77,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,76,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,67,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,41,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,88,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,30,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,34,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,54,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas,No especificado,35,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,59,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,58,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,20,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,82,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,23,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,57,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,76,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,72,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,33,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,28,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,96,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,25,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,65,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,33,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,91,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,38,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,97,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,44,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,33,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,41,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,70,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,61,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,92,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas,Con violencia,64,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,92,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,38,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,57,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,55,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,28,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,52,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,71,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,33,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,78,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,60,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,27,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,60,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,74,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,81,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,67,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,54,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,83,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,40,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,67,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,86,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,87,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,84,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,64,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,66,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,73,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,65,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,34,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,38,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,71,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,41,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,70,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,39,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,74,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,47,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,41,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,64,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,85,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,74,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,20,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,57,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,44,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,31,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,46,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,84,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,59,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,67,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,75,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,65,2024-12,Diciembre 2024
